0.0,0.0,0.0,-0.036437,-0.023639,0.017495,-0.053541,-0.082521,0.025598,-0.06075,-0.126505,0.025736,-0.06798,-0.167509,0.02585,-0.035926,-0.177985,0.033302,-0.055684,-0.226657,0.030141,-0.065034,-0.224822,0.027928,-0.068377,-0.221843,0.026713,-0.024566,-0.184,0.015809,-0.061235,-0.191165,-0.00087,-0.063186,-0.134307,-0.008124,-0.058486,-0.088259,-0.007481,-0.015552,-0.18295,-0.003354,-0.060175,-0.202505,-0.019615,-0.076383,-0.174278,-0.021616,-0.082975,-0.153128,-0.018294,-0.010027,-0.180016,-0.0217,-0.041735,-0.232855,-0.031856,-0.064311,-0.263016,-0.034355,-0.084032,-0.289723,-0.034667,0.0,0.0,0.0,0.04622,-0.033971,0.012579,0.061087,-0.094976,0.018328,0.072812,-0.126123,0.017962,0.08335,-0.154588,0.018165,0.027365,-0.193961,0.020765,0.075344,-0.209642,0.011264,0.092518,-0.174426,0.002729,0.095783,-0.140871,-0.0003,0.021492,-0.195596,0.007546,0.081523,-0.194418,-0.005131,0.094995,-0.144156,-0.013039,0.095344,-0.106742,-0.014705,0.022275,-0.182677,-0.006801,0.082254,-0.187852,-0.018832,0.094973,-0.13903,-0.020504,0.092976,-0.101086,-0.016698,0.029234,-0.164081,-0.020698,0.059258,-0.226957,-0.026494,0.077387,-0.268835,-0.026274,0.091981,-0.301845,-0.024214,ryomen
0.0,0.0,0.0,-0.03743,-0.023679,0.018673,-0.054711,-0.079194,0.029209,-0.061797,-0.123027,0.031118,-0.065596,-0.164826,0.032938,-0.038396,-0.174927,0.036934,-0.057146,-0.223927,0.034947,-0.070779,-0.246143,0.034889,-0.079793,-0.263359,0.035179,-0.02659,-0.180143,0.019084,-0.064479,-0.186429,-0.000527,-0.065881,-0.132054,-0.009109,-0.059876,-0.091386,-0.007941,-0.016604,-0.179411,0.000174,-0.060269,-0.177763,-0.022325,-0.060941,-0.115335,-0.023937,-0.052308,-0.071696,-0.016485,-0.00957,-0.178717,-0.01763,-0.039619,-0.229996,-0.034211,-0.059484,-0.259376,-0.0384,-0.075765,-0.289092,-0.037229,0.0,0.0,0.0,0.045124,-0.032191,0.014297,0.059048,-0.092788,0.022071,0.069277,-0.123291,0.023284,0.078697,-0.151017,0.024321,0.028968,-0.188074,0.024671,0.068356,-0.219916,0.018987,0.083355,-0.217671,0.014138,0.086978,-0.209696,0.012654,0.022655,-0.190643,0.01064,0.080206,-0.192566,-0.003256,0.092439,-0.141685,-0.010551,0.092116,-0.104533,-0.010871,0.02249,-0.180005,-0.004228,0.080518,-0.186159,-0.018467,0.092085,-0.135034,-0.019919,0.089442,-0.097438,-0.015122,0.027686,-0.164147,-0.018367,0.056647,-0.22785,-0.025825,0.074267,-0.269114,-0.025843,0.088542,-0.303222,-0.023637,ryomen
0.0,0.0,0.0,-0.037207,-0.02062,0.015156,-0.055674,-0.074211,0.024192,-0.063907,-0.117298,0.025497,-0.06845,-0.158352,0.026696,-0.039294,-0.172636,0.032374,-0.057834,-0.219911,0.029852,-0.072873,-0.244523,0.029178,-0.083816,-0.263437,0.028816,-0.027413,-0.178356,0.016348,-0.063447,-0.182834,-0.004134,-0.064451,-0.12996,-0.013712,-0.059228,-0.090308,-0.013259,-0.016841,-0.178514,-0.000719,-0.058321,-0.175015,-0.024051,-0.058868,-0.11478,-0.026925,-0.051227,-0.072184,-0.020201,-0.008787,-0.178981,-0.016833,-0.038073,-0.229172,-0.034096,-0.058042,-0.257127,-0.038808,-0.075144,-0.284701,-0.037892,0.0,0.0,0.0,0.045282,-0.033647,0.01331,0.05862,-0.093262,0.01934,0.068555,-0.124367,0.018577,0.077301,-0.15318,0.018236,0.027042,-0.19034,0.024629,0.071284,-0.208739,0.015484,0.086679,-0.173444,0.007174,0.088692,-0.140505,0.004572,0.021574,-0.193375,0.010448,0.079569,-0.194011,-0.002258,0.091815,-0.140801,-0.010206,0.090992,-0.103048,-0.011422,0.021699,-0.182912,-0.005117,0.080243,-0.189076,-0.017779,0.091862,-0.136802,-0.019409,0.088356,-0.098102,-0.014982,0.027303,-0.165948,-0.02019,0.056923,-0.230224,-0.025109,0.075195,-0.269489,-0.023527,0.089372,-0.300427,-0.020353,ryomen
0.0,0.0,0.0,-0.039187,-0.022854,0.016384,-0.054306,-0.07372,0.024851,-0.061657,-0.113893,0.025553,-0.066083,-0.154468,0.026269,-0.034458,-0.172425,0.030089,-0.054558,-0.22288,0.026417,-0.067244,-0.247915,0.025747,-0.075105,-0.269912,0.025361,-0.022263,-0.177312,0.013418,-0.062674,-0.18222,-0.007924,-0.062903,-0.125703,-0.01594,-0.054643,-0.087011,-0.014598,-0.012875,-0.175377,-0.00423,-0.057363,-0.17238,-0.027793,-0.05803,-0.111332,-0.028796,-0.048383,-0.070531,-0.021206,-0.007451,-0.173479,-0.020866,-0.037361,-0.223497,-0.039244,-0.057363,-0.251948,-0.044599,-0.073371,-0.280902,-0.044304,0.0,0.0,0.0,0.045551,-0.038146,0.015256,0.059789,-0.099397,0.022054,0.071042,-0.131671,0.021751,0.08137,-0.156147,0.021906,0.02741,-0.196899,0.025756,0.073791,-0.211517,0.016351,0.088638,-0.168926,0.00801,0.090315,-0.130687,0.005577,0.021482,-0.199372,0.010949,0.080213,-0.198823,-0.001117,0.09257,-0.144318,-0.008512,0.092276,-0.10461,-0.009406,0.022032,-0.187373,-0.005109,0.080916,-0.191371,-0.016491,0.092635,-0.138143,-0.017658,0.089953,-0.098793,-0.013228,0.028097,-0.168297,-0.020573,0.058026,-0.231,-0.024259,0.076197,-0.269891,-0.022359,0.090914,-0.301109,-0.019144,ryomen
0.0,0.0,0.0,-0.03801,-0.020748,0.013635,-0.05563,-0.068381,0.020916,-0.064365,-0.109568,0.021177,-0.070262,-0.150852,0.022169,-0.039933,-0.170782,0.028189,-0.059961,-0.21949,0.021958,-0.074947,-0.229796,0.0185,-0.084348,-0.231131,0.017285,-0.029501,-0.175831,0.013447,-0.063975,-0.181755,-0.006114,-0.067394,-0.136153,-0.015977,-0.065784,-0.10244,-0.016858,-0.019676,-0.174761,-0.002544,-0.061475,-0.172468,-0.024038,-0.0633,-0.116594,-0.027187,-0.057573,-0.076729,-0.021775,-0.011964,-0.174055,-0.017787,-0.041279,-0.224091,-0.034787,-0.061035,-0.253693,-0.040269,-0.078505,-0.281598,-0.04021,0.0,0.0,0.0,0.044156,-0.034387,0.010768,0.057712,-0.097541,0.014548,0.068521,-0.131802,0.012297,0.079513,-0.15933,0.010495,0.028206,-0.191377,0.017807,0.074188,-0.210898,0.007105,0.090816,-0.175345,-0.001596,0.094198,-0.143366,-0.004712,0.022153,-0.192997,0.005126,0.0801,-0.199224,-0.009257,0.094135,-0.145992,-0.017508,0.094952,-0.107607,-0.019108,0.022317,-0.182277,-0.008707,0.080604,-0.194002,-0.022034,0.09344,-0.141427,-0.023507,0.091259,-0.101177,-0.01927,0.027345,-0.16478,-0.022167,0.054926,-0.22798,-0.027253,0.072487,-0.269118,-0.026454,0.087098,-0.302917,-0.024183,ryomen
0.0,0.0,0.0,-0.038428,-0.018913,0.014941,-0.057261,-0.069235,0.023702,-0.067295,-0.108439,0.025013,-0.074148,-0.147623,0.02603,-0.040828,-0.167688,0.028617,-0.056588,-0.223435,0.025954,-0.068301,-0.256539,0.025252,-0.077869,-0.284082,0.024368,-0.029119,-0.17309,0.012764,-0.06298,-0.181342,-0.008504,-0.065768,-0.13135,-0.01834,-0.062946,-0.093288,-0.018295,-0.018453,-0.17227,-0.003869,-0.058676,-0.171546,-0.028503,-0.059377,-0.112804,-0.031977,-0.052779,-0.070958,-0.025586,-0.010344,-0.172142,-0.019372,-0.039642,-0.222633,-0.039201,-0.059235,-0.249637,-0.045529,-0.076484,-0.276242,-0.045563,0.0,0.0,0.0,0.044306,-0.033567,0.012627,0.058076,-0.09619,0.017712,0.068479,-0.129064,0.016621,0.080113,-0.153871,0.015777,0.029386,-0.193282,0.019724,0.073258,-0.214536,0.010787,0.088085,-0.189692,0.003463,0.090065,-0.165153,0.000819,0.022501,-0.194668,0.006405,0.080664,-0.199837,-0.007747,0.093351,-0.148536,-0.01567,0.093213,-0.111924,-0.016926,0.022088,-0.183434,-0.007757,0.081593,-0.191004,-0.021164,0.092291,-0.137677,-0.022436,0.088461,-0.098658,-0.018017,0.026717,-0.165246,-0.021339,0.054857,-0.22697,-0.027474,0.072393,-0.267647,-0.027241,0.087171,-0.302423,-0.025209,ryomen
0.0,0.0,0.0,-0.039543,-0.021484,0.016013,-0.057898,-0.068081,0.023719,-0.068782,-0.105481,0.023381,-0.077008,-0.145,0.022654,-0.039464,-0.167789,0.034665,-0.059298,-0.211872,0.031281,-0.076744,-0.230634,0.02828,-0.089838,-0.240279,0.026432,-0.02894,-0.173716,0.017724,-0.063176,-0.18066,-0.000609,-0.071144,-0.139472,-0.012504,-0.073539,-0.103269,-0.014921,-0.019294,-0.17392,-0.000386,-0.061094,-0.17515,-0.021771,-0.067512,-0.125434,-0.02744,-0.066689,-0.087564,-0.023861,-0.012312,-0.173259,-0.017396,-0.041552,-0.222179,-0.033187,-0.059924,-0.249178,-0.038301,-0.076924,-0.27501,-0.038471,0.0,0.0,0.0,0.045898,-0.03768,0.015803,0.06092,-0.102279,0.022097,0.073519,-0.136003,0.021581,0.087433,-0.162405,0.021084,0.029623,-0.195857,0.021195,0.077121,-0.211043,0.012618,0.093014,-0.180879,0.005388,0.096201,-0.152722,0.002557,0.022678,-0.196407,0.006075,0.081732,-0.199109,-0.007494,0.094716,-0.151643,-0.015536,0.095731,-0.11582,-0.017242,0.022105,-0.182917,-0.009607,0.082437,-0.186887,-0.022533,0.093073,-0.135028,-0.023683,0.089631,-0.096715,-0.019483,0.026761,-0.162672,-0.024451,0.056149,-0.224399,-0.031144,0.07441,-0.265894,-0.031168,0.089954,-0.300708,-0.029343,ryomen
0.0,0.0,0.0,-0.035801,-0.018072,0.01109,-0.052496,-0.072243,0.016948,-0.060935,-0.111268,0.017407,-0.068955,-0.148866,0.017237,-0.036062,-0.167887,0.027035,-0.053079,-0.214598,0.026902,-0.067015,-0.247077,0.02262,-0.076398,-0.277916,0.017438,-0.025753,-0.176179,0.012847,-0.050551,-0.225027,0.010194,-0.066933,-0.261198,0.003492,-0.079877,-0.296974,-0.002055,-0.015577,-0.175884,-0.002996,-0.046163,-0.228612,-0.011493,-0.067043,-0.265688,-0.018027,-0.083314,-0.298145,-0.022227,-0.008632,-0.169291,-0.018654,-0.042716,-0.207136,-0.029044,-0.062991,-0.227348,-0.033365,-0.080277,-0.243217,-0.035935,0.0,0.0,0.0,0.045526,-0.036836,0.015744,0.060605,-0.101779,0.022518,0.072889,-0.135834,0.022304,0.086028,-0.163087,0.022067,0.03092,-0.1936,0.023645,0.076146,-0.210777,0.01547,0.091381,-0.180546,0.008154,0.093551,-0.152507,0.005511,0.024003,-0.195261,0.008756,0.081489,-0.197344,-0.003812,0.093217,-0.148044,-0.011732,0.092695,-0.112414,-0.013237,0.023092,-0.183479,-0.00689,0.081531,-0.1861,-0.019012,0.091991,-0.133854,-0.020324,0.088423,-0.096053,-0.016163,0.027225,-0.164504,-0.021754,0.056537,-0.225197,-0.026868,0.07477,-0.264407,-0.025851,0.090002,-0.297148,-0.023327,ryomen
0.0,0.0,0.0,-0.039044,-0.018742,0.012299,-0.059235,-0.064383,0.019487,-0.071124,-0.102546,0.019429,-0.079379,-0.142439,0.019082,-0.041071,-0.165185,0.028455,-0.05651,-0.218661,0.025538,-0.069292,-0.255747,0.023632,-0.080152,-0.287321,0.022044,-0.029542,-0.171411,0.013655,-0.065417,-0.178651,-0.006894,-0.071625,-0.13665,-0.018667,-0.070513,-0.105288,-0.020157,-0.019664,-0.17197,-0.001974,-0.062202,-0.16631,-0.026107,-0.063417,-0.107649,-0.030623,-0.056255,-0.065913,-0.02461,-0.011956,-0.17246,-0.016775,-0.041283,-0.222276,-0.034704,-0.060911,-0.249987,-0.039372,-0.077895,-0.276977,-0.038021,0.0,0.0,0.0,0.046399,-0.034964,0.01282,0.060817,-0.103171,0.018696,0.071988,-0.139692,0.018201,0.084576,-0.168635,0.017943,0.030235,-0.195203,0.022099,0.07652,-0.20791,0.013142,0.093238,-0.178661,0.004683,0.096195,-0.152738,0.001208,0.023399,-0.196902,0.008388,0.079962,-0.201018,-0.004025,0.094204,-0.160069,-0.013112,0.095829,-0.129329,-0.015758,0.022485,-0.184606,-0.00639,0.080081,-0.186933,-0.01854,0.092377,-0.139192,-0.020791,0.090364,-0.103451,-0.017363,0.026989,-0.16525,-0.02071,0.056979,-0.225816,-0.025591,0.07583,-0.265271,-0.024667,0.091362,-0.297013,-0.022315,ryomen
0.0,0.0,0.0,-0.039456,-0.022556,0.015352,-0.057755,-0.070921,0.023388,-0.070584,-0.106869,0.023306,-0.079274,-0.144187,0.022869,-0.039683,-0.166681,0.03048,-0.058015,-0.217405,0.026852,-0.069072,-0.240478,0.026169,-0.075065,-0.258762,0.026143,-0.028661,-0.172074,0.014281,-0.067627,-0.175505,-0.006768,-0.072386,-0.119951,-0.016501,-0.068235,-0.077124,-0.016238,-0.018658,-0.171965,-0.002899,-0.061918,-0.168355,-0.027523,-0.063276,-0.108536,-0.031521,-0.055208,-0.066146,-0.025362,-0.011296,-0.172096,-0.018913,-0.04042,-0.222216,-0.037039,-0.061585,-0.248667,-0.042442,-0.07922,-0.27301,-0.042006,0.0,0.0,0.0,0.049315,-0.041147,0.016324,0.065614,-0.107578,0.022498,0.079889,-0.143861,0.021449,0.095119,-0.173647,0.020535,0.033997,-0.200526,0.023796,0.08372,-0.206599,0.013006,0.098126,-0.167799,0.003216,0.097586,-0.132101,-0.000726,0.026978,-0.20186,0.008207,0.0867,-0.198311,-0.00569,0.098607,-0.147431,-0.014693,0.09769,-0.1085,-0.016941,0.025545,-0.187998,-0.008321,0.085458,-0.185507,-0.021127,0.095761,-0.13329,-0.022387,0.09209,-0.094319,-0.018215,0.029042,-0.16649,-0.024109,0.060428,-0.225431,-0.030033,0.079459,-0.264732,-0.029139,0.095374,-0.297025,-0.02657,ryomen
